,O,D,flow,O_id,D_id
2116,3.60811E+11,3.60811E+11,551,5965,5965
2117,3.60811E+11,3.60811E+11,551,5991,5991
2118,3.6081E+11,3.6081E+11,550,5206,5206
2119,3.6005E+11,3.6005E+11,550,520,520
2120,3.60471E+11,3.60471E+11,550,2689,2687
2121,3.6061E+11,3.6061E+11,550,3675,3615
2122,3.6061E+11,3.6061E+11,550,4268,4267
2123,3.6005E+11,3.6005E+11,550,667,667
2124,3.6005E+11,3.6005E+11,550,1087,1087
2125,3.6005E+11,3.6005E+11,550,167,167
2126,3.6081E+11,3.6081E+11,549,4856,4856
2127,3.6047E+11,3.6047E+11,549,1573,1573
2128,3.6061E+11,3.6061E+11,548,3421,3419
2129,3.60811E+11,3.60811E+11,548,5998,5998
2130,3.6047E+11,3.6047E+11,548,1227,1227
2131,3.60811E+11,3.60811E+11,548,6162,6162
2132,3.60811E+11,3.60811E+11,548,5586,5586
2133,3.60471E+11,3.60471E+11,548,2612,2612
2134,3.6081E+11,3.6081E+11,548,4699,4699
2135,3.60812E+11,3.60812E+11,548,6230,6230
2136,3.6081E+11,3.6081E+11,547,4739,4739
2137,3.6061E+11,3.6061E+11,547,3451,3488
2138,3.60471E+11,3.60471E+11,547,2468,2468
2139,3.6061E+11,3.6061E+11,547,3737,3738
2140,3.6005E+11,3.6005E+11,546,121,115
2141,3.6081E+11,3.6081E+11,546,5061,5061
2142,3.6081E+11,3.6081E+11,546,5073,5096
2143,3.6085E+11,3.6085E+11,546,6361,6361
2144,3.60811E+11,3.60811E+11,546,5629,5627
2145,3.60811E+11,3.60811E+11,546,5816,5816
2146,3.60471E+11,3.60471E+11,546,2707,2707
2147,3.6081E+11,3.6081E+11,546,4815,4815
2148,3.6047E+11,3.6047E+11,546,1621,1621
2149,3.6047E+11,3.6047E+11,545,2412,2412
2150,3.60811E+11,3.60811E+11,545,6157,6157
2151,3.6081E+11,3.6081E+11,545,5125,5125
2152,3.6061E+11,3.6061E+11,545,3726,3725
2153,3.60811E+11,3.60811E+11,545,6119,6119
2154,3.6047E+11,3.6047E+11,544,1341,1341
2155,3.60812E+11,3.60812E+11,544,6238,6238
2156,3.6081E+11,3.6081E+11,544,4978,4978
2157,3.6047E+11,3.6047E+11,544,1964,1964
2158,3.6047E+11,3.6047E+11,544,1780,1780
2159,3.6005E+11,3.6005E+11,544,1042,1042
2160,3.60471E+11,3.60471E+11,543,3063,3063
2161,3.6081E+11,3.6081E+11,543,4879,4879
2162,3.6061E+11,3.6061E+11,543,3418,3488
2163,3.60811E+11,3.60811E+11,543,5765,5765
2164,3.6047E+11,3.6047E+11,543,2323,2323
2165,3.60471E+11,3.60471E+11,543,3087,3087
2166,3.60811E+11,3.60811E+11,542,5441,5441
2167,3.60471E+11,3.60471E+11,542,3218,3218
2168,3.6047E+11,3.6047E+11,542,1781,1781
2169,3.60811E+11,3.60811E+11,542,6032,6032
2170,3.6005E+11,3.6005E+11,542,147,129
2171,3.60811E+11,3.60811E+11,542,5609,5609
2172,3.60811E+11,3.60811E+11,541,5910,5910
2173,3.60812E+11,3.60812E+11,541,6245,6245
2174,3.6081E+11,3.6081E+11,541,5188,5188
2175,3.60811E+11,3.60811E+11,541,5863,5863
2176,3.6085E+11,3.6085E+11,541,6551,6551
2177,3.6081E+11,3.6081E+11,541,4864,4867
2178,3.6061E+11,3.6061E+11,541,4251,4251
2179,3.6005E+11,3.6005E+11,541,154,154
2180,3.6081E+11,3.6081E+11,541,4630,4630
2181,3.6081E+11,3.6081E+11,541,4906,4906
2182,3.6061E+11,3.6061E+11,540,3756,3762
2183,3.6081E+11,3.6081E+11,540,4785,4785
2184,3.6061E+11,3.6061E+11,540,3727,3700
2185,3.6085E+11,3.6085E+11,540,6534,6543
2186,3.60811E+11,3.60811E+11,540,6126,6126
2187,3.6047E+11,3.6047E+11,539,1750,1750
2188,3.6061E+11,3.6061E+11,539,3615,3671
2189,3.6081E+11,3.6081E+11,539,4599,4599
2190,3.6047E+11,3.6047E+11,539,1568,1568
2191,3.6081E+11,3.6081E+11,539,5135,5073
2192,3.6061E+11,3.6061E+11,539,3311,3302
2193,3.60811E+11,3.60811E+11,538,6005,6181
2194,3.60811E+11,3.60811E+11,538,5781,5781
2195,3.6081E+11,3.6081E+11,538,5109,5109
2196,3.6047E+11,3.6047E+11,538,1344,1344
2197,3.60471E+11,3.60471E+11,538,3018,3018
2198,3.6061E+11,3.6061E+11,538,3319,3319
2199,3.60811E+11,3.60811E+11,538,5627,5629
2200,3.6047E+11,3.6047E+11,538,1489,1489
2201,3.60471E+11,3.60471E+11,537,3272,3272
2202,3.6081E+11,3.6081E+11,537,5049,5049
2203,3.60811E+11,3.6081E+11,537,5714,5135
2204,3.6081E+11,3.6081E+11,537,4689,4689
2205,3.6047E+11,3.6047E+11,537,2014,2014
2206,3.60811E+11,3.60811E+11,537,5829,5812
2207,3.60812E+11,3.60812E+11,537,6240,6240
2208,3.6081E+11,3.6081E+11,537,4651,4651
2209,3.6061E+11,3.6061E+11,536,3397,3461
2210,3.6061E+11,3.6061E+11,536,3588,3588
2211,3.6047E+11,3.6047E+11,536,1859,1859
2212,3.6085E+11,3.6085E+11,536,6485,6521
2213,3.60471E+11,3.60471E+11,535,3251,3251
2214,3.6005E+11,3.6005E+11,535,953,778
2215,3.6005E+11,3.6005E+11,535,265,265
2216,3.6061E+11,3.6061E+11,535,3408,3408
2217,3.60811E+11,3.60811E+11,535,5566,5566
2218,3.6081E+11,3.6081E+11,535,5053,5053
2219,3.6081E+11,3.6081E+11,535,4844,4844
2220,3.60811E+11,3.60811E+11,535,6001,6001
2221,3.6047E+11,3.6047E+11,535,1884,1885
2222,3.60471E+11,3.60471E+11,534,3129,3129
2223,3.6061E+11,3.6061E+11,534,3745,3745
2224,3.6061E+11,3.6061E+11,534,3864,3813
2225,3.6061E+11,3.6061E+11,534,3505,3505
2226,3.6061E+11,3.6061E+11,534,3712,3712
2227,3.60811E+11,3.60811E+11,534,5418,5418
2228,3.6085E+11,3.6085E+11,534,6417,6417
2229,3.6081E+11,3.6081E+11,533,4961,4961
2230,3.6061E+11,3.6061E+11,533,3734,3727
2231,3.6047E+11,3.6047E+11,533,1399,1399
2232,3.60811E+11,3.60811E+11,532,6105,6105
2233,3.6081E+11,3.6081E+11,532,5009,5018
2234,3.6061E+11,3.6061E+11,532,3755,3620
2235,3.6005E+11,3.6005E+11,532,902,902
2236,3.60471E+11,3.60471E+11,532,2485,2485
2237,3.6061E+11,3.6061E+11,532,4124,4124
2238,3.6081E+11,3.6081E+11,532,5078,5078
2239,3.6047E+11,3.6047E+11,532,1980,1980
2240,3.6005E+11,3.6005E+11,532,507,507
2241,3.6047E+11,3.6047E+11,531,1301,1301
2242,3.60811E+11,3.60811E+11,531,5365,5365
2243,3.6081E+11,3.6081E+11,531,4998,4998
2244,3.6047E+11,3.6047E+11,531,1303,1303
2245,3.6047E+11,3.6047E+11,531,1342,1167
2246,3.6061E+11,3.6061E+11,530,4051,3893
2247,3.6061E+11,3.6061E+11,530,3658,3658
2248,3.6061E+11,3.6061E+11,530,3734,3615
2249,3.6085E+11,3.6085E+11,530,6489,6539
2250,3.6047E+11,3.6047E+11,530,1916,1916
2251,3.6047E+11,3.6047E+11,530,2069,2069
2252,3.60811E+11,3.60811E+11,530,6165,6165
2253,3.6061E+11,3.6061E+11,530,3295,3295
2254,3.6061E+11,3.6061E+11,530,3701,3731
2255,3.6047E+11,3.6047E+11,529,2049,2032
2256,3.60811E+11,3.60811E+11,529,5810,5805
2257,3.60471E+11,3.60471E+11,529,3265,3265
2258,3.6085E+11,3.6085E+11,529,6514,6514
2259,3.6061E+11,3.6061E+11,529,3769,3893
2260,3.6047E+11,3.6047E+11,529,1196,1196
2261,3.6005E+11,3.6005E+11,529,1088,1088
2262,3.6061E+11,3.6061E+11,529,4308,4308
2263,3.60811E+11,3.60811E+11,528,5959,5959
2264,3.6061E+11,3.6061E+11,528,3422,3422
2265,3.60471E+11,3.60471E+11,528,2948,2948
2266,3.6047E+11,3.6047E+11,528,1720,1720
2267,3.6047E+11,3.6047E+11,528,1817,1817
2268,3.60811E+11,3.60811E+11,528,6176,6176
2269,3.60811E+11,3.60811E+11,528,6051,6051
2270,3.60811E+11,3.60811E+11,528,5797,5797
2271,3.6005E+11,3.6005E+11,528,534,534
2272,3.6061E+11,3.6061E+11,528,3398,3357
2273,3.6081E+11,3.6081E+11,527,5308,5308
2274,3.6061E+11,3.6061E+11,527,3615,3672
2275,3.6061E+11,3.6061E+11,527,4160,4160
2276,3.6081E+11,3.6081E+11,527,4724,4724
2277,3.6005E+11,3.6005E+11,527,334,334
2278,3.60811E+11,3.60811E+11,527,5744,5744
2279,3.60811E+11,3.60811E+11,526,5848,5848
2280,3.6047E+11,3.6047E+11,526,1184,1186
2281,3.6005E+11,3.6005E+11,526,390,390
2282,3.6047E+11,3.6047E+11,526,1925,1925
2283,3.6085E+11,3.6085E+11,526,6396,6396
2284,3.60811E+11,3.60811E+11,526,5968,5968
2285,3.6061E+11,3.6061E+11,526,4349,4351
2286,3.6047E+11,3.6047E+11,526,2096,2096
2287,3.6061E+11,3.6061E+11,526,3327,3327
2288,3.60811E+11,3.60811E+11,525,6147,6147
2289,3.6005E+11,3.6005E+11,525,633,633
2290,3.6005E+11,3.6005E+11,525,115,115
2291,3.6081E+11,3.6081E+11,525,5274,5274
2292,3.6047E+11,3.6047E+11,525,1895,1895
2293,3.6081E+11,3.6081E+11,525,4807,4851
2294,3.6047E+11,3.6047E+11,525,2005,2005
2295,3.6061E+11,3.6061E+11,524,3364,3364
2296,3.60471E+11,3.60471E+11,524,2630,2630
2297,3.60471E+11,3.60471E+11,524,2650,2650
2298,3.60471E+11,3.60471E+11,523,3040,3040
2299,3.6085E+11,3.6085E+11,523,6555,6564
2300,3.60811E+11,3.60811E+11,523,5606,5648
2301,3.6081E+11,3.6081E+11,523,4606,4606
2302,3.6047E+11,3.6047E+11,523,2281,2281
2303,3.6061E+11,3.6061E+11,523,4279,4279
2304,3.6005E+11,3.6005E+11,523,1024,1024
2305,3.6061E+11,3.6061E+11,523,3762,3756
2306,3.6061E+11,3.6061E+11,523,3598,3689
2307,3.6085E+11,3.6085E+11,523,6476,6476
2308,3.6061E+11,3.6061E+11,523,4315,4315
2309,3.60811E+11,3.60811E+11,522,5667,5667
2310,3.6005E+11,3.6005E+11,522,408,685
2311,3.60811E+11,3.60811E+11,522,6055,6055
2312,3.60811E+11,3.60811E+11,522,5982,5982
2313,3.6081E+11,3.6081E+11,522,4729,4729
2314,3.6005E+11,3.6005E+11,522,903,903
2315,3.6061E+11,3.6061E+11,522,3331,3398
2316,3.6005E+11,3.6005E+11,522,378,378
2317,3.6081E+11,3.6081E+11,521,5060,5060
2318,3.6047E+11,3.6047E+11,521,1204,1204
2319,3.6061E+11,3.6061E+11,520,3578,3578
2320,3.6081E+11,3.6081E+11,520,4935,4935
2321,3.6061E+11,3.6061E+11,520,3443,3443
2322,3.6047E+11,3.6047E+11,519,1898,1898
2323,3.60811E+11,3.60811E+11,519,5579,5579
2324,3.6081E+11,3.6081E+11,519,4843,4843
2325,3.6061E+11,3.6061E+11,519,3449,3449
2326,3.60811E+11,3.60811E+11,519,6150,6150
2327,3.6061E+11,3.6061E+11,519,3663,3662
2328,3.6081E+11,3.6081E+11,519,4999,4999
2329,3.6081E+11,3.6081E+11,519,5058,5058
2330,3.6085E+11,3.6085E+11,519,6555,6550
2331,3.60471E+11,3.60471E+11,519,2590,2590
2332,3.6061E+11,3.6061E+11,518,3695,3697
2333,3.6061E+11,3.6061E+11,518,3444,3461
2334,3.6047E+11,3.6047E+11,517,1278,1278
2335,3.6005E+11,3.6005E+11,517,906,906
2336,3.6061E+11,3.6061E+11,517,3357,3358
2337,3.60471E+11,3.60471E+11,517,2735,2735
2338,3.6061E+11,3.6061E+11,517,4440,4440
2339,3.6085E+11,3.6085E+11,517,6321,6321
2340,3.6061E+11,3.6061E+11,517,4335,4335
2341,3.60811E+11,3.60811E+11,517,5487,5487
2342,3.6061E+11,3.6061E+11,516,3358,3331
2343,3.6061E+11,3.6061E+11,516,4341,4342
2344,3.60471E+11,3.60471E+11,516,2762,2762
2345,3.6061E+11,3.6061E+11,516,3329,3348
2346,3.6085E+11,3.6085E+11,516,6309,6309
2347,3.6061E+11,3.6061E+11,516,4316,4316
2348,3.6081E+11,3.6081E+11,516,4714,4714
2349,3.60811E+11,3.60811E+11,516,5906,5908
2350,3.60811E+11,3.60811E+11,516,6159,6159
2351,3.60811E+11,3.60811E+11,516,5595,5595
2352,3.6005E+11,3.6005E+11,515,75,75
2353,3.60471E+11,3.60471E+11,515,2770,2756
2354,3.60471E+11,3.60471E+11,515,3246,3246
2355,3.6081E+11,3.6081E+11,515,4987,4987
2356,3.60471E+11,3.60471E+11,514,2435,2435
2357,3.60471E+11,3.60471E+11,513,3264,3264
2358,3.60812E+11,3.60812E+11,513,6197,6197
2359,3.6061E+11,3.6061E+11,513,3700,3720
2360,3.6047E+11,3.6047E+11,513,1405,1405
2361,3.6081E+11,3.6081E+11,513,4823,4823
2362,3.60811E+11,3.60811E+11,513,5594,5594
2363,3.6081E+11,3.6081E+11,513,4850,4850
2364,3.60471E+11,3.60471E+11,512,2671,2671
2365,3.6081E+11,3.6081E+11,512,5131,5131
2366,3.6061E+11,3.6061E+11,512,4414,4414
2367,3.60811E+11,3.60811E+11,512,5582,5582
2368,3.6047E+11,3.6047E+11,512,1567,1567
2369,3.6005E+11,3.6005E+11,512,767,767
2370,3.60811E+11,3.60811E+11,511,5931,5931
2371,3.6061E+11,3.6061E+11,511,4213,4213
2372,3.6061E+11,3.6061E+11,511,3475,3475
2373,3.6081E+11,3.6081E+11,511,4519,4519
2374,3.6047E+11,3.6047E+11,511,1933,2032
2375,3.6005E+11,3.6005E+11,511,948,536
2376,3.60471E+11,3.60471E+11,511,2670,2670
2377,3.6061E+11,3.6061E+11,511,3755,3676
2378,3.6061E+11,3.6061E+11,511,3302,3311
2379,3.60811E+11,3.60811E+11,511,5710,5710
2380,3.6061E+11,3.6061E+11,511,3893,3859
2381,3.6005E+11,3.6005E+11,511,13,12
2382,3.6005E+11,3.6005E+11,510,387,387
2383,3.6005E+11,3.6005E+11,510,129,126
2384,3.6081E+11,3.6081E+11,510,5197,5197
2385,3.6005E+11,3.6005E+11,510,942,942
2386,3.6081E+11,3.6081E+11,510,4556,4556
2387,3.60811E+11,3.60811E+11,510,5813,5813
2388,3.6047E+11,3.6047E+11,509,2418,2418
2389,3.60811E+11,3.6081E+11,509,5598,5266
2390,3.60471E+11,3.60471E+11,509,2690,2690
2391,3.6047E+11,3.6047E+11,509,2406,2406
2392,3.6061E+11,3.6061E+11,508,4258,4258
2393,3.60811E+11,3.60811E+11,508,5698,5698
2394,3.6061E+11,3.6061E+11,508,4302,4302
2395,3.60471E+11,3.60471E+11,508,2588,2588
2396,3.6005E+11,3.6005E+11,507,137,137
2397,3.6005E+11,3.6005E+11,507,807,807
2398,3.6081E+11,3.6081E+11,507,4538,4538
2399,3.6085E+11,3.6085E+11,507,6385,6385
2400,3.60811E+11,3.60811E+11,507,6181,6005
2401,3.6081E+11,3.6081E+11,506,5261,5261
2402,3.60811E+11,3.60811E+11,506,5814,5814
2403,3.6081E+11,3.6081E+11,506,4990,4990
2404,3.6085E+11,3.6085E+11,506,6521,6485
2405,3.6081E+11,3.6081E+11,506,4680,4680
2406,3.60471E+11,3.60471E+11,505,2685,2686
2407,3.60471E+11,3.60471E+11,505,2573,2574
2408,3.60811E+11,3.60811E+11,505,5810,5783
2409,3.60471E+11,3.60471E+11,505,3153,3153
2410,3.6047E+11,3.6047E+11,504,1404,1410
2411,3.6005E+11,3.6005E+11,504,600,600
2412,3.6005E+11,3.6005E+11,504,1127,1148
2413,3.6005E+11,3.6005E+11,504,24,24
2414,3.60811E+11,3.60811E+11,504,6082,6082
2415,3.6005E+11,3.6005E+11,504,519,519
2416,3.6081E+11,3.6081E+11,504,5232,5232
2417,3.6047E+11,3.6047E+11,504,1219,1219
2418,3.60811E+11,3.60811E+11,504,5790,5790
2419,3.6081E+11,3.6081E+11,504,5227,5227
2420,3.6047E+11,3.6047E+11,504,1715,1715
2421,3.60471E+11,3.60471E+11,503,2875,2875
2422,3.60811E+11,3.60811E+11,503,5504,5504
2423,3.60471E+11,3.60471E+11,503,2744,2770
2424,3.6005E+11,3.6005E+11,503,234,234
2425,3.60811E+11,3.60811E+11,503,5564,5564
2426,3.60471E+11,3.60471E+11,503,2784,2784
2427,3.60471E+11,3.60471E+11,503,2702,2691
2428,3.6005E+11,3.6005E+11,502,641,641
2429,3.6061E+11,3.6061E+11,502,4201,4268
2430,3.60811E+11,3.60811E+11,502,5724,5724
2431,3.6061E+11,3.6061E+11,502,3769,3769
2432,3.6081E+11,3.6081E+11,502,4910,5208
2433,3.6061E+11,3.6061E+11,502,3675,3662
2434,3.6047E+11,3.6047E+11,501,2071,2071
2435,3.60471E+11,3.60471E+11,501,2771,2771
2436,3.6047E+11,3.6047E+11,501,1201,1201
2437,3.6085E+11,3.6085E+11,501,6575,6578
2438,3.6047E+11,3.6047E+11,501,1220,1429
2439,3.6061E+11,3.6061E+11,500,3397,3386
2440,3.60811E+11,3.60811E+11,500,5524,5524
2441,3.6005E+11,3.6005E+11,500,227,214
2442,3.6005E+11,3.6005E+11,500,851,851
2443,3.60471E+11,3.60471E+11,500,2587,2587
2444,3.60811E+11,3.60811E+11,500,5400,5400
2445,3.6085E+11,3.6085E+11,499,6434,6472
2446,3.6005E+11,3.6005E+11,499,1145,1145
2447,3.60051E+11,3.60051E+11,499,1159,1159
2448,3.6047E+11,3.6047E+11,499,1398,1398
2449,3.6005E+11,3.6005E+11,499,311,311
2450,3.6081E+11,3.6081E+11,499,4796,4807
2451,3.6061E+11,3.6061E+11,499,3688,3619
2452,3.60471E+11,3.60471E+11,498,2884,2884
2453,3.6061E+11,3.6061E+11,498,3750,3741
2454,3.6061E+11,3.6061E+11,498,3729,3729
2455,3.6061E+11,3.6061E+11,498,3728,3699
2456,3.6061E+11,3.6061E+11,498,3351,3416
2457,3.6047E+11,3.6047E+11,498,2373,2373
2458,3.60471E+11,3.60471E+11,497,3169,3169
2459,3.6005E+11,3.6005E+11,497,669,1136
2460,3.6061E+11,3.6061E+11,497,4192,4201
2461,3.6061E+11,3.6061E+11,497,3576,3580
2462,3.60471E+11,3.60471E+11,497,2574,2573
2463,3.60811E+11,3.60811E+11,497,5889,5889
2464,3.6047E+11,3.6047E+11,497,1190,1409
2465,3.6081E+11,3.6081E+11,497,4866,4866
2466,3.60471E+11,3.60471E+11,497,2769,2769
2467,3.6047E+11,3.6047E+11,497,1618,1618
2468,3.6047E+11,3.6047E+11,496,1472,1190
2469,3.6081E+11,3.6081E+11,496,4816,4816
2470,3.6061E+11,3.6061E+11,496,3296,3311
2471,3.6081E+11,3.6081E+11,496,4891,4891
2472,3.60471E+11,3.60471E+11,496,2723,2723
2473,3.6061E+11,3.6061E+11,496,3398,3358
2474,3.6081E+11,3.6081E+11,496,4872,4871
2475,3.60811E+11,3.60811E+11,496,5760,5760
2476,3.6081E+11,3.6081E+11,496,5018,5009
2477,3.60811E+11,3.60811E+11,495,5684,5684
2478,3.60811E+11,3.60811E+11,495,5750,5750
2479,3.6061E+11,3.6061E+11,495,3507,3479
2480,3.6061E+11,3.6061E+11,495,3730,3860
2481,3.6047E+11,3.6047E+11,495,1850,1850
2482,3.60811E+11,3.60811E+11,495,6109,6109
2483,3.6005E+11,3.6005E+11,495,1143,1143
2484,3.6047E+11,3.6047E+11,495,2310,2310
2485,3.6061E+11,3.6061E+11,495,3700,3727
2486,3.6061E+11,3.6061E+11,495,3819,3819
2487,3.6061E+11,3.6061E+11,495,3861,3701
2488,3.6061E+11,3.6061E+11,494,3441,3441
2489,3.6061E+11,3.6061E+11,494,4337,4337
2490,3.6081E+11,3.6081E+11,494,4798,4798
2491,3.6047E+11,3.6047E+11,494,2051,2040
2492,3.6047E+11,3.6047E+11,494,2394,2394
2493,3.6081E+11,3.6081E+11,494,5242,5242
2494,3.60811E+11,3.60811E+11,494,6092,6092
2495,3.6047E+11,3.6047E+11,494,2280,2280
2496,3.60811E+11,3.60811E+11,494,6114,6114
2497,3.6047E+11,3.6047E+11,493,1188,1186
2498,3.60811E+11,3.60811E+11,493,5783,5783
2499,3.6081E+11,3.6081E+11,493,5066,5066
2500,3.60471E+11,3.60471E+11,493,2686,2687
2501,3.6005E+11,3.6005E+11,493,718,718
2502,3.6081E+11,3.6081E+11,493,5186,5186
2503,3.6005E+11,3.6005E+11,493,130,130
2504,3.60471E+11,3.60471E+11,493,2949,2949
2505,3.60811E+11,3.60811E+11,493,5651,5600
2506,3.6061E+11,3.6061E+11,493,3368,3368
2507,3.60811E+11,3.60811E+11,492,5850,5850
2508,3.6085E+11,3.6085E+11,492,6458,6436
2509,3.6081E+11,3.6081E+11,491,4582,4582
2510,3.6061E+11,3.6061E+11,490,3731,3697
2511,3.6061E+11,3.6061E+11,490,3359,4481
2512,3.60811E+11,3.60811E+11,490,6189,6189
2513,3.6047E+11,3.6047E+11,490,1459,1459
2514,3.6061E+11,3.6061E+11,490,3468,3468
2515,3.6081E+11,3.6081E+11,490,5207,5205
2516,3.6061E+11,3.6061E+11,490,3540,3540
2517,3.60811E+11,3.60811E+11,490,6036,6036
2518,3.6061E+11,3.6061E+11,490,3740,3761
2519,3.60811E+11,3.60811E+11,490,5953,5953
2520,3.60471E+11,3.60471E+11,490,2560,2560
2521,3.6061E+11,3.6061E+11,490,4178,4178
2522,3.6085E+11,3.6085E+11,489,6372,6372
2523,3.6081E+11,3.6081E+11,489,4915,4915
2524,3.6047E+11,3.6047E+11,489,2262,2262
2525,3.6047E+11,3.6047E+11,489,1855,1855
2526,3.60811E+11,3.60811E+11,489,5422,5422
2527,3.6061E+11,3.6061E+11,489,3782,3755
2528,3.6081E+11,3.6081E+11,488,4520,4521
2529,3.6061E+11,3.6061E+11,488,4357,4357
2530,3.60811E+11,3.60811E+11,488,5983,5983
2531,3.6005E+11,3.6005E+11,488,252,252
2532,3.6005E+11,3.6005E+11,488,963,963
2533,3.6085E+11,3.6085E+11,488,6590,6590
2534,3.6005E+11,3.6005E+11,487,149,149
2535,3.6047E+11,3.6047E+11,487,2087,2087
2536,3.6081E+11,3.6081E+11,487,4766,4766
2537,3.6047E+11,3.6047E+11,487,2158,2158
2538,3.6081E+11,3.60811E+11,487,5215,5714
2539,3.6061E+11,3.6061E+11,487,3406,3409
2540,3.6081E+11,3.6081E+11,487,4715,4715
2541,3.6081E+11,3.60811E+11,487,5135,5691
2542,3.6005E+11,3.6005E+11,487,631,631
2543,3.6047E+11,3.6047E+11,487,1654,1654
2544,3.6085E+11,3.6085E+11,487,6414,6414
2545,3.60471E+11,3.60471E+11,486,2981,2981
2546,3.6005E+11,3.6005E+11,486,120,119
2547,3.60471E+11,3.60471E+11,486,3252,3252
2548,3.6047E+11,3.6047E+11,486,1274,1274
2549,3.6047E+11,3.6047E+11,486,1417,1417
2550,3.6081E+11,3.6081E+11,486,5240,5240
2551,3.6047E+11,3.6047E+11,486,2233,2233
2552,3.6085E+11,3.6085E+11,486,6322,6322
2553,3.6081E+11,3.6081E+11,486,4589,4589
2554,3.6061E+11,3.6061E+11,486,3329,3329
2555,3.6005E+11,3.6005E+11,486,1038,1038
2556,3.6005E+11,3.6005E+11,486,985,985
2557,3.6061E+11,3.6061E+11,486,3682,3682
2558,3.6047E+11,3.6047E+11,485,2324,2324
2559,3.6081E+11,3.6081E+11,485,5212,5212
2560,3.6047E+11,3.6047E+11,485,1222,1222
2561,3.6047E+11,3.6047E+11,485,2264,2264
2562,3.6047E+11,3.6047E+11,485,1812,1812
2563,3.6005E+11,3.6005E+11,485,683,699
2564,3.60811E+11,3.60811E+11,485,5583,5583
2565,3.60811E+11,3.60811E+11,485,5783,5810
2566,3.6081E+11,3.6081E+11,485,5098,5073
2567,3.6061E+11,3.6061E+11,485,3592,3604
2568,3.6081E+11,3.6081E+11,484,4787,4787
2569,3.60811E+11,3.60811E+11,484,5943,5943
2570,3.6061E+11,3.6061E+11,484,3516,3516
2571,3.6081E+11,3.6081E+11,484,4701,4701
2572,3.60811E+11,3.60811E+11,484,5584,5584
2573,3.6081E+11,3.6081E+11,484,5042,5042
2574,3.60811E+11,3.60811E+11,484,5898,5898
2575,3.6081E+11,3.6081E+11,484,5171,5171
2576,3.60471E+11,3.60471E+11,484,2707,2689
2577,3.6047E+11,3.6047E+11,484,2001,2001
2578,3.60471E+11,3.60471E+11,483,2691,2701
2579,3.60471E+11,3.60471E+11,483,2653,2653
2580,3.6061E+11,3.6061E+11,483,3723,3737
2581,3.6005E+11,3.6005E+11,483,201,201
2582,3.6061E+11,3.6061E+11,483,3372,3372
2583,3.6081E+11,3.6081E+11,483,4937,4937
2584,3.6005E+11,3.6005E+11,482,276,276
2585,3.6081E+11,3.6081E+11,482,4986,4986
2586,3.60811E+11,3.60811E+11,482,5577,5577
2587,3.6061E+11,3.6061E+11,482,3744,3739
2588,3.6061E+11,3.6061E+11,482,3324,3325
2589,3.6047E+11,3.6047E+11,482,1752,1752
2590,3.6047E+11,3.6047E+11,481,1803,1803
2591,3.6061E+11,3.6061E+11,481,3864,3815
2592,3.6061E+11,3.6061E+11,481,4013,4051
2593,3.60811E+11,3.60811E+11,481,5743,5743
2594,3.6047E+11,3.6047E+11,481,1391,1391
2595,3.6085E+11,3.6085E+11,481,6582,6581
2596,3.6047E+11,3.6047E+11,481,2268,2268
2597,3.6085E+11,3.6085E+11,481,6384,6384
2598,3.60811E+11,3.60811E+11,481,5940,5940
2599,3.6085E+11,3.6085E+11,480,6358,6364
2600,3.60471E+11,3.60471E+11,480,2681,2681
2601,3.6085E+11,3.6085E+11,480,6536,6535
2602,3.6081E+11,3.6081E+11,480,5200,5200
2603,3.6061E+11,3.6061E+11,480,3636,3602
2604,3.6061E+11,3.6061E+11,480,3908,3908
2605,3.6061E+11,3.6061E+11,480,3397,3385
2606,3.6085E+11,3.6085E+11,480,6263,6263
2607,3.6061E+11,3.6061E+11,480,3661,3636
2608,3.6047E+11,3.6047E+11,480,1292,1292
2609,3.6047E+11,3.6047E+11,480,1820,1820
2610,3.60811E+11,3.60811E+11,480,6062,6062
2611,3.60811E+11,3.60811E+11,479,5948,5948
2612,3.60811E+11,3.60811E+11,479,6011,6011
2613,3.6081E+11,3.6081E+11,479,5024,5024
2614,3.60811E+11,3.60811E+11,479,5805,5805
2615,3.6081E+11,3.6081E+11,479,4863,4861
2616,3.6047E+11,3.6047E+11,479,1238,1238
2617,3.6081E+11,3.6081E+11,479,5018,5019
2618,3.60471E+11,3.60471E+11,479,2637,2637
2619,3.60811E+11,3.60811E+11,479,5534,5534
2620,3.6061E+11,3.6061E+11,479,4050,4050
2621,3.6085E+11,3.6085E+11,479,6565,6564
2622,3.6061E+11,3.6061E+11,479,3761,3740
2623,3.6085E+11,3.6085E+11,479,6585,6582
2624,3.60811E+11,3.6081E+11,478,5691,5135
2625,3.6081E+11,3.6061E+11,478,4542,3726
2626,3.60471E+11,3.60471E+11,478,3118,3118
2627,3.6081E+11,3.6081E+11,478,4853,4492
2628,3.6047E+11,3.6047E+11,478,2183,2183
2629,3.60471E+11,3.60471E+11,478,3027,3027
2630,3.6047E+11,3.6047E+11,478,2085,2049
2631,3.60811E+11,3.60811E+11,478,5780,5810
2632,3.6085E+11,3.6085E+11,478,6539,6489
2633,3.60811E+11,3.60811E+11,478,6085,6085
2634,3.6061E+11,3.6061E+11,478,3585,3673
2635,3.60471E+11,3.60471E+11,478,2756,2756
2636,3.6061E+11,3.6061E+11,478,4390,4390
